RunID,Iteration,Integrator,Interaction,NumSystems,ParticlesPerSystem,StepsPerRecording,KernelTime_ms,GIPS,MUPS
1763121987751566320,9,Leapfrog,RepulsiveForce,2,1024,100,0.023885,8771.63,8574.42
1763121988186915032,0,Leapfrog,RepulsiveForce,2,2048,100,0.054261,15452.2,7548.7
1763121988186915032,1,Leapfrog,RepulsiveForce,2,2048,100,0.055835,15016.6,7335.9
1763121988186915032,2,Leapfrog,RepulsiveForce,2,2048,100,0.03214,26087.5,12744.2
1763121988186915032,3,Leapfrog,RepulsiveForce,2,2048,100,0.036288,23105.5,11287.5
1763121988186915032,4,Leapfrog,RepulsiveForce,2,2048,100,0.02671,31390.9,15335.1
1763121988186915032,5,Leapfrog,RepulsiveForce,2,2048,100,0.062287,13461.1,6576.01
1763121988186915032,6,Leapfrog,RepulsiveForce,2,2048,100,0.020399,41102.6,20079.4
1763121988186915032,7,Leapfrog,RepulsiveForce,2,2048,100,0.022131,37885.8,18508
1763121988186915032,8,Leapfrog,RepulsiveForce,2,2048,100,0.023955,35001.1,17098.7
1763121988186915032,9,Leapfrog,RepulsiveForce,2,2048,100,0.043101,19453.2,9503.26
1763121989282294555,0,Leapfrog,RepulsiveForce,2,4096,100,0.092453,36284.6,8860.72
1763121989282294555,1,Leapfrog,RepulsiveForce,2,4096,100,0.039935,84002.1,20513.3
1763121989282294555,2,Leapfrog,RepulsiveForce,2,4096,100,0.052939,63367.7,15474.4
1763121989282294555,3,Leapfrog,RepulsiveForce,2,4096,100,0.044634,75158.5,18353.7
1763121989282294555,4,Leapfrog,RepulsiveForce,2,4096,100,0.056286,59599.6,14554.2
1763121989282294555,5,Leapfrog,RepulsiveForce,2,4096,100,0.075281,44561.4,10881.9
1763121989282294555,6,Leapfrog,RepulsiveForce,2,4096,100,0.033743,99416.9,24277.6
1763121989282294555,7,Leapfrog,RepulsiveForce,2,4096,100,0.034685,96716.9,23618.3
1763121989282294555,8,Leapfrog,RepulsiveForce,2,4096,100,0.032951,101806,24861.2
1763121989282294555,9,Leapfrog,RepulsiveForce,2,4096,100,0.050234,66779.9,16307.7
1763121991907852451,0,Leapfrog,RepulsiveForce,4,8,100,0.053631,0.417669,59.667
1763121991907852451,1,Leapfrog,RepulsiveForce,4,8,100,0.01636,1.36919,195.599
1763121991907852451,2,Leapfrog,RepulsiveForce,4,8,100,0.014117,1.58674,226.677
1763121991907852451,3,Leapfrog,RepulsiveForce,4,8,100,0.014707,1.52308,217.583
1763121991907852451,4,Leapfrog,RepulsiveForce,4,8,100,0.016571,1.35176,193.108
1763121991907852451,5,Leapfrog,RepulsiveForce,4,8,100,0.02627,0.852684,121.812
1763121991907852451,6,Leapfrog,RepulsiveForce,4,8,100,0.025568,0.876095,125.156
1763121991907852451,7,Leapfrog,RepulsiveForce,4,8,100,0.019497,1.14889,164.128
1763121991907852451,8,Leapfrog,RepulsiveForce,4,8,100,0.025398,0.881959,125.994
1763121991907852451,9,Leapfrog,RepulsiveForce,4,8,100,0.019717,1.13608,162.296
1763121992123809126,0,Leapfrog,RepulsiveForce,4,16,100,0.041198,2.33021,155.347
1763121992123809126,1,Leapfrog,RepulsiveForce,4,16,100,0.024085,3.98588,265.726
1763121992123809126,2,Leapfrog,RepulsiveForce,4,16,100,0.016882,5.68653,379.102
1763121992123809126,3,Leapfrog,RepulsiveForce,4,16,100,0.013475,7.1243,474.954
1763121992123809126,4,Leapfrog,RepulsiveForce,4,16,100,0.077175,1.24393,82.9284
1763121992123809126,5,Leapfrog,RepulsiveForce,4,16,100,0.054752,1.75336,116.891
1763121992123809126,6,Leapfrog,RepulsiveForce,4,16,100,0.022292,4.30648,287.099
1763121992123809126,7,Leapfrog,RepulsiveForce,4,16,100,0.020749,4.62673,308.449
1763121992123809126,8,Leapfrog,RepulsiveForce,4,16,100,0.015288,6.27943,418.629
1763121992123809126,9,Leapfrog,RepulsiveForce,4,16,100,0.021109,4.54782,303.188
1763121992331692432,0,Leapfrog,RepulsiveForce,4,32,100,0.045075,8.80311,283.971
1763121992331692432,1,Leapfrog,RepulsiveForce,4,32,100,0.014267,27.8124,897.175
1763121992331692432,2,Leapfrog,RepulsiveForce,4,32,100,0.052429,7.56833,244.14
1763121992331692432,3,Leapfrog,RepulsiveForce,4,32,100,0.036589,10.8448,349.832
1763121992331692432,4,Leapfrog,RepulsiveForce,4,32,100,0.034174,11.6112,374.554
1763121992331692432,5,Leapfrog,RepulsiveForce,4,32,100,0.036328,10.9227,352.345
1763121992331692432,6,Leapfrog,RepulsiveForce,4,32,100,0.035256,11.2548,363.059
1763121992331692432,7,Leapfrog,RepulsiveForce,4,32,100,0.038231,10.379,334.807
1763121992331692432,8,Leapfrog,RepulsiveForce,4,32,100,0.026028,15.2451,491.778
1763121992331692432,9,Leapfrog,RepulsiveForce,4,32,100,0.040195,9.87187,318.448
1763121992545766157,0,Leapfrog,RepulsiveForce,4,64,100,0.068208,23.6453,375.323
1763121992545766157,1,Leapfrog,RepulsiveForce,4,64,100,0.020669,78.0299,1238.57
1763121992545766157,2,Leapfrog,RepulsiveForce,4,64,100,0.036188,44.5673,707.417
1763121992545766157,3,Leapfrog,RepulsiveForce,4,64,100,0.023404,68.9113,1093.83
1763121992545766157,4,Leapfrog,RepulsiveForce,4,64,100,0.031779,50.7505,805.563
1763121992545766157,5,Leapfrog,RepulsiveForce,4,64,100,0.029956,53.839,854.587
1763121992545766157,6,Leapfrog,RepulsiveForce,4,64,100,0.030217,53.3739,847.205
1763121992545766157,7,Leapfrog,RepulsiveForce,4,64,100,0.03224,50.0248,794.045
1763121992545766157,8,Leapfrog,RepulsiveForce,4,64,100,0.030357,53.1278,843.298
1763121992545766157,9,Leapfrog,RepulsiveForce,4,64,100,0.030758,52.4351,832.304
1763121992757338671,0,Leapfrog,RepulsiveForce,4,128,100,0.059251,109.743,864.12
1763121992757338671,1,Leapfrog,RepulsiveForce,4,128,100,0.017012,382.224,3009.64
1763121992757338671,2,Leapfrog,RepulsiveForce,4,128,100,0.035216,184.643,1453.88
1763121992757338671,3,Leapfrog,RepulsiveForce,4,128,100,0.028594,227.404,1790.59
1763121992757338671,4,Leapfrog,RepulsiveForce,4,128,100,0.024476,265.664,2091.85
1763121992757338671,5,Leapfrog,RepulsiveForce,4,128,100,0.024125,269.53,2122.28
1763121992757338671,6,Leapfrog,RepulsiveForce,4,128,100,0.256501,25.3504,199.609
1763121992757338671,7,Leapfrog,RepulsiveForce,4,128,100,0.023865,272.466,2145.4
1763121992757338671,8,Leapfrog,RepulsiveForce,4,128,100,0.06375,101.998,803.137
1763121992757338671,9,Leapfrog,RepulsiveForce,4,128,100,0.024727,262.968,2070.61
1763121992976898903,0,Leapfrog,RepulsiveForce,4,256,100,0.041818,624.42,2448.71
1763121992976898903,1,Leapfrog,RepulsiveForce,4,256,100,0.022572,1156.83,4536.59
1763121992976898903,2,Leapfrog,RepulsiveForce,4,256,100,0.027271,957.501,3754.9
1763121992976898903,3,Leapfrog,RepulsiveForce,4,256,100,0.021059,1239.94,4862.53
1763121992976898903,4,Leapfrog,RepulsiveForce,4,256,100,0.21884,119.32,467.922
1763121992976898903,5,Leapfrog,RepulsiveForce,4,256,100,0.029415,887.71,3481.22
1763121992976898903,6,Leapfrog,RepulsiveForce,4,256,100,0.03222,810.428,3178.15
1763121992976898903,7,Leapfrog,RepulsiveForce,4,256,100,0.043171,604.85,2371.96
1763121992976898903,8,Leapfrog,RepulsiveForce,4,256,100,0.033523,778.928,3054.62
1763121992976898903,9,Leapfrog,RepulsiveForce,4,256,100,0.034434,758.32,2973.8
1763121993262104345,0,Leapfrog,RepulsiveForce,4,512,100,0.05356,1953.94,3823.75
1763121993262104345,1,Leapfrog,RepulsiveForce,4,512,100,0.048451,2159.97,4226.95
1763121993262104345,2,Leapfrog,RepulsiveForce,4,512,100,0.033894,3087.65,6042.37
1763121993262104345,3,Leapfrog,RepulsiveForce,4,512,100,0.031278,3345.89,6547.73
1763121993262104345,4,Leapfrog,RepulsiveForce,4,512,100,0.035106,2981.05,5833.76
1763121993262104345,5,Leapfrog,RepulsiveForce,4,512,100,0.027712,3776.44,7390.3
1763121993262104345,6,Leapfrog,RepulsiveForce,4,512,100,0.036959,2831.59,5541.28
1763121993262104345,7,Leapfrog,RepulsiveForce,4,512,100,0.029675,3526.63,6901.43
1763121993262104345,8,Leapfrog,RepulsiveForce,4,512,100,0.024125,4337.94,8489.12
1763121993262104345,9,Leapfrog,RepulsiveForce,4,512,100,0.02658,3937.28,7705.04
1763121993537657557,0,Leapfrog,RepulsiveForce,4,1024,100,0.044413,9434.64,9222.52
1763121993537657557,1,Leapfrog,RepulsiveForce,4,1024,100,0.020037,20912.4,20442.2
1763121993537657557,2,Leapfrog,RepulsiveForce,4,1024,100,0.025868,16198.4,15834.2
1763121993537657557,3,Leapfrog,RepulsiveForce,4,1024,100,0.041888,10003.4,9778.46
1763121993537657557,4,Leapfrog,RepulsiveForce,4,1024,100,0.041217,10166.2,9937.65
1763121993537657557,5,Leapfrog,RepulsiveForce,4,1024,100,0.046648,8982.61,8780.66
1763121993537657557,6,Leapfrog,RepulsiveForce,4,1024,100,0.029766,14077.2,13760.7
1763121993537657557,7,Leapfrog,RepulsiveForce,4,1024,100,0.02106,19896.5,19449.2
1763121993537657557,8,Leapfrog,RepulsiveForce,4,1024,100,0.023093,18144.9,17737
1763121993537657557,9,Leapfrog,RepulsiveForce,4,1024,100,0.038933,10762.6,10520.6
1763121993990020735,0,Leapfrog,RepulsiveForce,4,2048,100,0.039414,42545.9,20784.5
1763121993990020735,1,Leapfrog,RepulsiveForce,4,2048,100,0.054983,30498.6,14899.2
1763121993990020735,2,Leapfrog,RepulsiveForce,4,2048,100,0.044152,37980.2,18554.1
1763121993990020735,3,Leapfrog,RepulsiveForce,4,2048,100,0.043541,38513.2,18814.5
1763121993990020735,4,Leapfrog,RepulsiveForce,4,2048,100,0.040806,41094.5,20075.5
1763121993990020735,5,Leapfrog,RepulsiveForce,4,2048,100,0.049232,34061.2,16639.6
1763121993990020735,6,Leapfrog,RepulsiveForce,4,2048,100,0.056296,29787.2,14551.7
1763121993990020735,7,Leapfrog,RepulsiveForce,4,2048,100,0.027041,62013.3,30294.7
1763121993990020735,8,Leapfrog,RepulsiveForce,4,2048,100,0.041277,40625.6,19846.4
1763121993990020735,9,Leapfrog,RepulsiveForce,4,2048,100,0.06379,26287.9,12842.1
1763121995129933377,0,Leapfrog,RepulsiveForce,4,4096,100,0.057718,116242,28386.3
1763121995129933377,1,Leapfrog,RepulsiveForce,4,4096,100,0.03721,180308,44031.2
1763121995129933377,2,Leapfrog,RepulsiveForce,4,4096,100,0.054021,124197,30328.9
1763121995129933377,3,Leapfrog,RepulsiveForce,4,4096,100,0.039414,170225,41569
1763121995129933377,4,Leapfrog,RepulsiveForce,4,4096,100,0.036768,182475,44560.5
1763121995129933377,5,Leapfrog,RepulsiveForce,4,4096,100,0.068829,97477.1,23803.9
1763121995129933377,6,Leapfrog,RepulsiveForce,4,4096,100,0.046678,143735,35100
1763121995129933377,7,Leapfrog,RepulsiveForce,4,4096,100,0.05377,124777,30470.5
1763121995129933377,8,Leapfrog,RepulsiveForce,4,4096,100,0.03237,207267,50614.8
1763121995129933377,9,Leapfrog,RepulsiveForce,4,4096,100,0.046918,142999,34920.5
1763121997804654315,0,Leapfrog,RepulsiveForce,8,8,100,0.04242,1.05611,150.872
1763121997804654315,1,Leapfrog,RepulsiveForce,8,8,100,0.022833,1.96207,280.296
1763121997804654315,2,Leapfrog,RepulsiveForce,8,8,100,0.014868,3.01318,430.455
1763121997804654315,3,Leapfrog,RepulsiveForce,8,8,100,0.028173,1.59017,227.168
1763121997804654315,4,Leapfrog,RepulsiveForce,8,8,100,0.018985,2.35976,337.108
1763121997804654315,5,Leapfrog,RepulsiveForce,8,8,100,0.025177,1.7794,254.2
